GeoID,BE_JFood_x,BE_Restaurant,BE_doctors,BE_pharmacy,BE_gym,BE_attraction,BE_TreeD,BE_LandMIX,BE_nodeD,BE_JFood_y,BE_HFood,BE_WalkVSDrive,BE_Transit,BE_Park,E_Advance,E_PreS,E_HighS,NE_Tem,NE_Ozone,NE_PM25,SE_Unemploy,SE_Income,SE_Cash,SE_Food,SE_Insurance,SE_Poverty,SE_English,OBESITY
36081054700,3.0,4.0,0.0,1.0,0.0,0.0,8.396870714392785,0.0,1.2845958928721837,49.81818181818182,18.727272727272727,0.3814733100680631,25.363636363636363,22.40803245575365,26.7,43.7,100.0,91.17783216783228,41.70200588235289,8.91151479452055,4.8,76493.0,2.1,12.1,81.6,9.6,25.1,26.8
36081054900,4.0,12.0,0.0,3.0,1.0,0.0,8.008135399612886,0.0,1.2813016639358443,44.86666666666667,18.53333333333333,0.3909110988370777,25.933333333333334,22.28967412866891,30.4,27.3,100.0,92.44340659340656,41.72044379084969,8.89856410958904,4.2,75500.0,2.6,7.7,72.5,11.1,28.2,26.4
36081055100,4.0,17.0,0.0,1.0,2.0,0.0,11.400506755924765,0.0107063317613334,0.9913484135599162,38.9375,18.4375,0.3979785783497725,24.8125,19.359289996536152,33.7,79.5,100.0,90.53069364161848,41.7406176470588,8.88000219178082,6.5,75280.0,1.6,13.6,87.3,11.9,14.9,24.8
36081055300,3.0,10.0,0.0,3.0,1.0,0.0,8.028249073922279,0.0,0.7083749182862761,38.1,18.6,0.3806341071090181,27.9,16.19878629237902,34.5,49.4,100.0,93.73407894736845,41.7239065359477,8.8914295890411,2.5,59907.0,6.6,17.1,86.1,16.4,20.6,26.9
36081055600,0.0,0.0,0.0,0.0,0.0,0.0,8.008686308719762,0.0,0.2675507675519827,6.75,1.9166666666666667,0.3659810473957695,13.833333333333334,52.77020082655101,26.3,46.9,100.0,97.4914457831326,43.0350215686274,8.25898383561644,6.8,77829.0,0.0,3.5,90.0,7.5,21.6,23.0
36081055800,0.0,0.0,0.0,0.0,0.0,0.0,7.447183763381067,0.0,0.4628193299289939,6.6,1.4,0.3818104624120548,18.8,27.97219470554894,26.9,0.0,100.0,97.89451612903228,43.0270588235294,8.24023561643836,3.7,95735.0,2.6,7.3,87.2,6.9,22.8,23.7
36081058500,1.0,10.0,0.0,0.0,0.0,0.0,9.00773196580596,0.0,1.0166206680549688,36.05882352941177,15.352941176470589,0.3786743584785069,18.058823529411764,15.824002866955809,37.8,64.8,100.0,90.5,41.7692490196078,8.86108164383562,5.2,79898.0,3.0,7.1,90.4,7.6,15.5,24.9
36081058700,1.0,4.0,1.0,1.0,0.0,0.0,9.614681788099636,0.0110986016574794,0.5622620928737346,33.0,12.25,0.4222597943999644,16.625,16.39192116175817,28.0,43.8,100.0,90.87285714285714,41.7723098039216,8.87448520547945,0.9,69358.0,3.4,7.2,83.6,6.0,25.7,24.8
36081058900,0.0,4.0,0.0,1.0,0.0,0.0,8.784207989365443,0.005522045679558,0.7829934698013484,44.125,16.625,0.4006622296298495,18.9375,15.540957003200958,30.7,0.0,100.0,90.53815217391302,41.7521333333333,8.89706630136986,3.3,62083.0,2.5,12.3,87.0,19.0,17.9,27.6
36081059100,0.0,2.0,0.0,0.0,0.0,0.0,7.97126777166788,0.0,0.3204529757462367,46.3125,16.6875,0.3874403238760938,17.5,11.174994860558424,30.8,100.0,100.0,91.30040000000008,41.727415032679694,8.93252219178082,3.9,70867.0,3.2,5.4,89.6,4.2,11.9,24.8
36081059300,2.0,3.0,1.0,1.0,0.0,0.0,6.103830418568303,0.0,0.833068718544135,29.444444444444443,10.38888888888889,0.4000180277433915,14.0,14.595682857776714,29.1,78.7,100.0,93.34252669039152,41.7642928104575,8.89518684931507,3.8,70962.0,0.6,6.3,87.3,8.1,21.7,24.2
36081059400,0.0,0.0,0.0,0.0,0.0,0.0,5.468006109388058,0.0,0.2369469314067645,0.0,0.0,0.3082899151173143,8.071428571428571,1.958170830972323,45.2,79.2,100.0,95.3865991902835,42.9545392156863,8.13185150684932,4.6,130500.0,0.8,4.4,89.3,1.5,3.5,29.9
36081059600,0.0,0.0,0.0,0.0,0.0,0.0,4.638662814505087,0.0,0.4992282849671891,0.0,0.0,0.3148444613384473,10.916666666666666,6.084197507108221,40.4,100.0,100.0,96.15423963133644,42.9005281045752,8.14772794520548,8.6,72578.0,0.0,5.3,97.8,7.3,10.1,31.9
36081059800,0.0,0.0,0.0,0.0,0.0,0.0,4.008231306362064,0.0,0.606122782913016,1.6153846153846154,0.4615384615384615,0.3337176602553036,12.384615384615383,6.846880519685773,33.7,26.5,100.0,96.11208695652178,42.8757281045752,8.16056849315068,1.5,88438.0,2.3,6.3,96.1,4.6,6.9,30.7
36081059900,0.0,0.0,0.0,0.0,0.0,0.0,5.349007096155387,0.0,0.3502326074884126,12.5,7.0,0.3482817256682557,3.9,18.74145468679709,30.6,100.0,100.0,93.40832167832176,41.7854862745098,8.91662219178082,3.0,65446.0,1.3,1.3,93.1,8.3,19.4,24.6
36081060600,0.0,0.0,0.0,0.0,0.0,0.0,4.567856080387894,0.0,0.5263373261362513,0.0,0.0,0.3044208931646001,6.428571428571429,9.245165199328492,29.2,40.6,100.0,96.42800000000004,42.8886928104575,8.12483890410959,2.2,88214.0,1.3,7.6,94.6,6.4,2.0,31.7
36081060800,0.0,0.0,0.0,0.0,0.0,0.0,4.314386980664131,0.0,0.4410262246892315,0.0,0.0,0.3307001033106956,11.538461538461538,6.437464741653171,28.8,0.0,100.0,96.79805194805202,42.8614241830065,8.14436410958904,0.1,98750.0,6.4,16.1,89.8,4.4,3.9,31.0
36081061400,0.0,0.0,0.0,0.0,0.0,0.0,5.6413549473855,0.0,0.6128491447004706,0.7333333333333333,0.0,0.3198603269370607,1.2666666666666666,6.507984557967376,37.7,55.6,100.0,96.0926760563381,42.8768130718954,8.08559424657534,10.0,125114.0,0.0,2.8,94.6,6.6,4.5,31.3
36081062700,0.0,0.0,0.0,0.0,0.0,0.0,10.212271629200233,0.0,1.13183866923071,10.5,5.5,0.36393171623583,9.833333333333334,13.07070565971148,15.4,46.7,100.0,92.99340909090908,41.8573117647059,8.78642,6.4,76859.0,0.0,4.2,90.3,8.3,12.8,25.7
36081065702,0.0,0.0,0.0,1.0,0.0,0.0,4.868856562970377,0.0,0.5065862319810526,7.222222222222222,2.2222222222222223,0.3610172230247095,11.22222222222222,61.57307464480063,33.3,26.1,100.0,94.10444444444444,41.9033307189543,8.79889123287671,8.6,71382.0,3.8,6.9,94.1,7.1,11.8,23.7
